,id,cliente_id,direccion_adicional_id,tipo_falla,descripcion,estado,created_at,updated_at
1136,1137,5,5,software,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-05-01 04:42:00,2024-05-01 05:06:00
1137,1138,7,7,software,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-05-02 07:33:00,2024-05-02 10:49:00
1138,1139,46,46,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-04-28 20:58:00,2024-04-28 23:23:00
1139,1140,46,46,hardware,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-05-01 18:40:00,2024-05-01 23:00:00
1140,1141,23,23,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2024-05-03 10:44:00,2024-05-03 12:03:00
1141,1142,26,26,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-04-29 02:36:00,2024-04-29 06:42:00
1142,1143,32,32,otro,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-05-01 01:20:00,2024-05-01 02:07:00
1143,1144,66,66,conectividad,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-05-02 22:38:00,2024-05-03 04:18:00
1144,1145,32,32,hardware,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-05-04 23:14:00,2024-05-05 02:20:00
1145,1146,25,25,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-05-03 16:46:00,2024-05-03 21:03:00
1146,1147,47,47,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-05-01 05:08:00,2024-05-01 08:51:00
1147,1148,12,12,otro,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-04-29 03:33:00,2024-04-29 04:46:00
1148,1149,23,23,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-05-03 22:09:00,2024-05-03 22:57:00
1149,1150,68,68,otro,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2024-05-03 04:26:00,2024-05-03 09:48:00
1150,1151,53,53,conectividad,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-05-04 05:19:00,2024-05-04 09:07:00
1151,1152,47,47,conectividad,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-05-01 04:05:00,2024-05-01 07:58:00
1152,1153,56,56,software,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-05-08 02:45:00,2024-05-08 06:14:00
1153,1154,42,42,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-05-07 22:37:00,2024-05-08 03:34:00
1154,1155,7,7,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-05-10 22:56:00,2024-05-11 00:33:00
1155,1156,64,64,conectividad,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-05-08 07:19:00,2024-05-08 13:13:00
1156,1157,37,37,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-05-10 09:20:00,2024-05-10 11:28:00
1157,1158,39,39,otro,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-05-06 12:49:00,2024-05-06 13:24:00
1158,1159,29,29,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-05-07 23:06:00,2024-05-08 01:25:00
1159,1160,3,3,conectividad,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-05-11 09:20:00,2024-05-11 10:30:00
1160,1161,11,11,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-05-05 10:59:00,2024-05-05 16:54:00
1161,1162,56,56,conectividad,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-05-09 02:18:00,2024-05-09 04:05:00
1162,1163,32,32,conectividad,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-05-07 12:47:00,2024-05-07 16:15:00
1163,1164,20,20,hardware,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-05-08 19:53:00,2024-05-09 01:44:00
1164,1165,36,36,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-05-10 19:12:00,2024-05-10 20:01:00
1165,1166,4,4,otro,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2024-05-07 01:29:00,2024-05-07 03:50:00
1166,1167,4,4,otro,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-05-07 02:35:00,2024-05-07 06:38:00
1167,1168,64,64,conectividad,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-05-09 23:25:00,2024-05-10 01:25:00
1168,1169,37,37,software,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2024-05-06 01:20:00,2024-05-06 05:30:00
1169,1170,58,58,hardware,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-05-07 14:00:00,2024-05-07 15:42:00
1170,1171,27,27,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-05-09 15:11:00,2024-05-09 18:30:00
1171,1172,41,41,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-05-05 00:52:00,2024-05-05 02:39:00
1172,1173,1,1,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-05-07 09:35:00,2024-05-07 15:00:00
1173,1174,29,29,software,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-05-07 19:56:00,2024-05-08 01:35:00
1174,1175,20,20,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-05-11 01:29:00,2024-05-11 02:42:00
1175,1176,41,41,otro,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2024-05-17 03:21:00,2024-05-17 04:16:00
1176,1177,9,9,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-05-13 21:53:00,2024-05-14 03:18:00
1177,1178,68,68,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-05-16 13:35:00,2024-05-16 16:04:00
1178,1179,22,22,software,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-05-16 11:47:00,2024-05-16 14:17:00
1179,1180,42,42,otro,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-05-15 22:46:00,2024-05-16 03:00:00
1180,1181,14,14,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-05-14 17:43:00,2024-05-14 20:48:00
1181,1182,17,17,software,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-05-13 13:44:00,2024-05-13 19:20:00
1182,1183,70,70,conectividad,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-05-17 06:57:00,2024-05-17 10:09:00
1183,1184,48,48,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-05-12 07:09:00,2024-05-12 12:19:00
1184,1185,23,23,software,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-05-17 18:00:00,2024-05-17 23:00:00
1185,1186,57,57,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-05-15 09:57:00,2024-05-15 13:59:00
1186,1187,33,33,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2024-05-23 11:07:00,2024-05-23 14:29:00
1187,1188,24,24,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-05-22 21:49:00,2024-05-23 02:23:00
1188,1189,16,16,hardware,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2024-05-21 06:56:00,2024-05-21 09:07:00
1189,1190,43,43,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2024-05-22 00:48:00,2024-05-22 01:46:00
1190,1191,34,34,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-05-20 12:15:00,2024-05-20 12:57:00
1191,1192,19,19,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-05-20 06:08:00,2024-05-20 06:33:00
1192,1193,43,43,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-05-25 11:48:00,2024-05-25 12:41:00
1193,1194,34,34,conectividad,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-05-20 00:22:00,2024-05-20 03:34:00
1194,1195,19,19,otro,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2024-05-23 09:17:00,2024-05-23 13:48:00
1195,1196,54,54,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-05-25 00:26:00,2024-05-25 05:02:00
1196,1197,70,70,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-05-21 12:18:00,2024-05-21 13:20:00
1197,1198,67,67,software,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-05-26 02:04:00,2024-05-26 04:37:00
1198,1199,53,53,conectividad,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2024-05-28 18:55:00,2024-05-28 23:08:00
1199,1200,9,9,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2024-06-01 05:46:00,2024-06-01 10:02:00
1200,1201,62,62,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2024-05-30 03:57:00,2024-05-30 04:32:00
1201,1202,59,59,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2024-05-31 06:44:00,2024-05-31 10:08:00
1202,1203,42,42,conectividad,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-06-01 10:57:00,2024-06-01 15:37:00
1203,1204,66,66,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2024-05-30 12:43:00,2024-05-30 16:37:00
1204,1205,35,35,hardware,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2024-05-29 05:34:00,2024-05-29 10:34:00
1205,1206,67,67,software,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-05-30 09:41:00,2024-05-30 13:39:00
1206,1207,41,41,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-05-28 06:02:00,2024-05-28 07:24:00
1207,1208,53,53,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2024-05-29 13:47:00,2024-05-29 19:06:00
1208,1209,59,59,otro,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-05-29 08:06:00,2024-05-29 09:25:00
1209,1210,10,10,hardware,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-05-29 16:37:00,2024-05-29 17:06:00
1210,1211,9,9,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2024-06-01 17:52:00,2024-06-01 20:10:00
1211,1212,33,33,conectividad,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-06-08 18:13:00,2024-06-08 23:29:00
1212,1213,25,25,conectividad,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2024-06-02 22:02:00,2024-06-03 01:59:00
1213,1214,35,35,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2024-06-06 14:23:00,2024-06-06 19:31:00
1214,1215,22,22,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-06-07 03:57:00,2024-06-07 08:31:00
1215,1216,52,52,hardware,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2024-06-05 02:21:00,2024-06-05 05:32:00
1216,1217,50,50,conectividad,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2024-06-15 20:41:00,2024-06-15 21:32:00
1217,1218,62,62,otro,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2024-06-10 06:01:00,2024-06-10 06:13:00
1218,1219,64,64,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2024-06-10 10:52:00,2024-06-10 11:16:00
1219,1220,13,13,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2024-06-10 17:45:00,2024-06-10 20:01:00
